listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price,combined,bert_vector
1304822,Honda Stream 1.8A (COE till 09/2029),honda,stream,1,2008.0,,04-sep-2009,mpv,coe car,auto,1370.0,103.0,,1799.0,2.0,11480.0,37941,1467.0,19812.0,154000.0,26813.0,26813.0,,,uncategorized,transfer count 1 more due to renew coe loan. view specs of the honda stream,,,59988.0,title: Honda Stream 1.8A (COE till 09/2029) make: honda model: stream features: transfer count 1 more due to renew coe loan. view specs of the honda stream accessories: ,"[-0.21511556  0.12349397  0.83555007 ... -0.58021843 -0.806894
  0.19247946]"
1223380,Lamborghini Huracan STO,lamborghini,huracan,15657,2022.0,,13-may-2022,sports car,"parf car, rare & exotic, premium ad car, low mileage car",auto,1450.0,470.0,,5204.0,1.0,137430.0,87000,5834.0,483238.0,5400.0,327323.0,561182.0,,,uncategorized,"powered by a 5.2l v10 naturally aspirated engine mated to a 7 speed transmission, producing 630bhp and 565nm of torque. 0-100 km/h in 3s. rwd. view specs of the lamborghini huracan","20"" forged wheels, carbon ceramic brakes, aluminium and carbon fibre chassis, magneto rheological suspension, lifting system, sports seats.",,1368000.0,"title: Lamborghini Huracan STO make: lamborghini model: huracan features: powered by a 5.2l v10 naturally aspirated engine mated to a 7 speed transmission, producing 630bhp and 565nm of torque. 0-100 km/h in 3s. rwd. view specs of the lamborghini huracan accessories: 20"" forged wheels, carbon ceramic brakes, aluminium and carbon fibre chassis, magneto rheological suspension, lifting system, sports seats.","[-0.2828799  -0.29070467  0.50176173 ... -0.44453418 -0.532865
  0.14103147]"
1331707,Honda Stream 1.8A X (COE till 12/2028),honda,stream,1 owner low genuine mileage unit! showroom exterior and interior condition! full loan available! trade in welcome! contact us for more!,2008.0,,05-dec-2008,mpv,"coe car, low mileage car",auto,1350.0,103.0,,1799.0,1.0,12860.0,31553,1467.0,13442.0,115000.0,17446.0,6947.0,,,uncategorized,powerful 1.8l 16v i-vtec engine mated with 5 speed auto gearbox. airbags. multi function steering. climatic aircon control. 7 seater with knockdown. view specs of the honda stream,"17"" ssw sports rim. double din headunit with reverse camera & bluetooth. in car camera.",,54800.0,"title: Honda Stream 1.8A X (COE till 12/2028) make: honda model: stream features: powerful 1.8l 16v i-vtec engine mated with 5 speed auto gearbox. airbags. multi function steering. climatic aircon control. 7 seater with knockdown. view specs of the honda stream accessories: 17"" ssw sports rim. double din headunit with reverse camera & bluetooth. in car camera.","[-0.26303393 -0.22015978  0.7122918  ... -0.5456889  -0.5267588
  0.19324878]"
1325042,Toyota Harrier 2.0A Elegance Panoramic Roof,toyota,harrier,0,2016.0,,03-jun-2016,suv,"parf car, premium ad car",auto,1610.0,111.0,,1986.0,2.0,17190.0,47604,1196.0,23697.0,94448.0,28882.0,27435.0,,,uncategorized,"2.0l 4 cylinders dohc engine, super cvt-i transmission, cruise control, srs airbags, abs,multi function steering,rear aircon,auto start/stop function. view specs of the toyota harrier","dvd/bluetooth sound system, electric leather seat, reverse sensors, auto retractable side mirrors, solar films, fog lights.",,44800.0,"title: Toyota Harrier 2.0A Elegance Panoramic Roof make: toyota model: harrier features: 2.0l 4 cylinders dohc engine, super cvt-i transmission, cruise control, srs airbags, abs,multi function steering,rear aircon,auto start/stop function. view specs of the toyota harrier accessories: dvd/bluetooth sound system, electric leather seat, reverse sensors, auto retractable side mirrors, solar films, fog lights.","[-0.44501883  0.01568326  0.7774002  ... -0.43188575 -0.7405114
  0.18322256]"
1325280,Lexus GS300 (COE till 06/2026),lexus,gs,"wear and tear done up. well maintained and regularly serviced. no expenses were spared by the meticulous owner. accident free. unit in superb condition, view to believe! workshop check/sta evaluation can be arranged. viewing available in our showroom. bank / in house loan available. contact us today! viewing by appointment.",2006.0,,22-dec-2006,luxury sedan,"coe car, premium ad car",auto,1660.0,183.0,,2995.0,6.0,13690.0,48479,3570.0,9138.0,183000.0,50414.0,55456.0,,,uncategorized,"powerful 3.0l v6 engine, 227bhp, 6 speed , keyless entry, start, srs airbags, abs, cruise control, climate control a/c, view specs of the lexus gs300",premium upholstery electric seats. memory seats. lexus entertainment system. rear aircon. ventilated seats. retractable side mirror,,25800.0,"title: Lexus GS300 (COE till 06/2026) make: lexus model: gs features: powerful 3.0l v6 engine, 227bhp, 6 speed , keyless entry, start, srs airbags, abs, cruise control, climate control a/c, view specs of the lexus gs300 accessories: premium upholstery electric seats. memory seats. lexus entertainment system. rear aircon. ventilated seats. retractable side mirror","[-0.26149398  0.09995937  0.76966774 ... -0.41911274 -0.71193105
 -0.19975781]"
1307612,Mercedes-Benz E-Class E230 (COE till 12/2028),mercedes-benz,e230,0,2008.0,,21-jan-2009,luxury sedan,"coe car, premium ad car",auto,1605.0,150.0,,2497.0,2.0,10510.0,31553,2694.0,14350.0,185000.0,55328.0,55328.0,,,uncategorized,2.5l v6 engine mated to 7g-tronic gearbox producing 201bhp and 245 nm of torque. 0-100km/h in 9.1 seconds. view specs of the mercedes-benz e-class saloon,new upholstery. push start.,,47800.0,title: Mercedes-Benz E-Class E230 (COE till 12/2028) make: mercedes-benz model: e230 features: 2.5l v6 engine mated to 7g-tronic gearbox producing 201bhp and 245 nm of torque. 0-100km/h in 9.1 seconds. view specs of the mercedes-benz e-class saloon accessories: new upholstery. push start.,"[-0.29118568 -0.23644066  0.5769532  ... -0.6718913  -0.5504128
  0.00780009]"
1322984,Mazda 3 1.5A Sunroof,mazda,3,"cheapest in market, 2 years warranty by sgcarmart premium dealer with official warranty certificate, new facelift model, new paintwork, high loan available, free servicing, free grooming, accident free, sta or vicom evaluation inspection are welcome, bank & in house loan available at competitive interest rate, warranty not by third party workshop, we are sgcarmart premium dealer since 2018 - 2024.",2017.0,,11-jan-2018,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,1310.0,88.0,,1496.0,2.0,12070.0,42900,682.0,24477.0,,15108.0,15108.0,,,uncategorized,"1.5l smooth 4 cylinders inline 16 valve dohc skyactiv-g, 6 speed auto transmission, abs, srs airbags, trc, keyless engine start/stop, fuel efficiency. view specs of the mazda 3 sedan","sunroof, sports rims, leather seats, smart keyless, factory audio unit/bt/reverse sensor, auto folding side mirrors, fog light, knockdown rear seats.",,48800.0,"title: Mazda 3 1.5A Sunroof make: mazda model: 3 features: 1.5l smooth 4 cylinders inline 16 valve dohc skyactiv-g, 6 speed auto transmission, abs, srs airbags, trc, keyless engine start/stop, fuel efficiency. view specs of the mazda 3 sedan accessories: sunroof, sports rims, leather seats, smart keyless, factory audio unit/bt/reverse sensor, auto folding side mirrors, fog light, knockdown rear seats.","[-0.37039742 -0.06958063  0.5967624  ... -0.40336868 -0.5782973
  0.03110633]"
1305895,Toyota Wish 1.8A,toyota,wish,"careful owner with well maintained and well kept condition. also a very well known mpv that is known to be low maintenance needed, fuel efficient, low fuel consumption, good performance, versatility and spacious interior. sta/own workshop checks definitely welcome for the peace of mind. warranty and servicing available! flexible finance and high trade in. contact our sales executives asap!",2017.0,,27-apr-2018,mpv,"parf car, sgcarmart warranty cars",auto,1355.0,105.0,,1798.0,4.0,17290.0,38801,976.0,27970.0,86148.0,19955.0,19955.0,,,uncategorized,"1.8l powerful and reliable dohc vvt-l engine, 7 speed cvt, srs airbags, traction control, abs, auto climatic aircon control, 7 seaters. view specs of the toyota wish","reverse camera with android player, well maintained black leather seats, stock rims, keyless entry.",,76800.0,"title: Toyota Wish 1.8A make: toyota model: wish features: 1.8l powerful and reliable dohc vvt-l engine, 7 speed cvt, srs airbags, traction control, abs, auto climatic aircon control, 7 seaters. view specs of the toyota wish accessories: reverse camera with android player, well maintained black leather seats, stock rims, keyless entry.","[-0.33734033 -0.2710753   0.6837229  ... -0.5258886  -0.74419004
  0.22367896]"
1290413,Suzuki Spacia Base XF,suzuki,spacia,flexible inhouse loan available.,2023.0,,15-apr-2024,van,"almost new car, low mileage car",auto,840.0,,petrol,658.0,1.0,8830.0,59950,,58965.0,500.0,15101.0,756.0,,14-apr-2044,uncategorized,"xf is high spec xf come with adaptive cruise control, slide door closer, left side power slide door, front door ir/uv cut glass. view specs of the suzuki spacia base petrol",audio with reverse camera.,,86800.0,"title: Suzuki Spacia Base XF make: suzuki model: spacia features: xf is high spec xf come with adaptive cruise control, slide door closer, left side power slide door, front door ir/uv cut glass. view specs of the suzuki spacia base petrol accessories: audio with reverse camera.","[-0.25460577 -0.18056005  0.50418895 ... -0.5306543  -0.6027371
  0.10754239]"
1285893,Mercedes-Benz E-Class E200 (COE till 01/2030),mercedes-benz,e200,very well maintenance. very clean interior/very quite/original condition. low fuel consumption/champagne gold.,1999.0,,27-jan-2000,luxury sedan,"coe car, direct owner sale, low mileage car",auto,,,,1998.0,5.0,10320.0,39463,1815.0,22175.0,175500.0,51347.0,71886.0,,,uncategorized,"srs airbags, abs, multi function steering, cruise control, rear aircon, dual electric memory seats. view specs of the mercedes-benz e-class","electric and memory seat. leather seats, original sport rims.",,58000.0,"title: Mercedes-Benz E-Class E200 (COE till 01/2030) make: mercedes-benz model: e200 features: srs airbags, abs, multi function steering, cruise control, rear aircon, dual electric memory seats. view specs of the mercedes-benz e-class accessories: electric and memory seat. leather seats, original sport rims.","[-0.21594541 -0.2048125   0.80241054 ... -0.5361698  -0.71183795
  0.1352256 ]"
1307450,Mercedes-Benz C-Class C180K (COE till 02/2031),mercedes-benz,c180,"full loan/bank loan available, superbly well maintained unit, all wear and tear done up, drive with a peace of mind! workshop check/ sta evaluation welcome. trade in/consignment available for your ride. viewing available in our showroom daily strictly by appointment only. contact us today!",2010.0,,16-mar-2011,luxury sedan,"coe car, premium ad car",auto,1500.0,115.0,,1597.0,5.0,12970.0,39844,1039.0,26734.0,180000.0,31893.0,31893.0,,,uncategorized,"powerful 1.6l supercharged engine delivering 154bhp, 5 speed auto transmission, airbags, abs, multi function steering wheel, cruise control. view specs of the mercedes-benz c-class saloon","bluetooth carplay, camera, multi function steering, full leather electric seats, reverse sensor, retractable mirrors.",,87000.0,"title: Mercedes-Benz C-Class C180K (COE till 02/2031) make: mercedes-benz model: c180 features: powerful 1.6l supercharged engine delivering 154bhp, 5 speed auto transmission, airbags, abs, multi function steering wheel, cruise control. view specs of the mercedes-benz c-class saloon accessories: bluetooth carplay, camera, multi function steering, full leather electric seats, reverse sensor, retractable mirrors.","[-0.25540984 -0.20847295  0.7813798  ... -0.3371832  -0.52181315
  0.14597493]"
1317894,Mazda 6 2.5A Sunroof,mazda,2,all wear and tear parts done up at in house workshop! 100% loan of car price available at 2.48 per annum! 1 to 1 exchange without cash top up! hurry and call our sales advisers for more information! best price guaranteed!,2016.0,,27-may-2016,luxury sedan,"parf car, premium ad car",auto,1513.0,141.0,,2488.0,3.0,12510.0,49700,1786.0,26306.0,109062.0,27853.0,30995.0,,,uncategorized,"powerful and responsive 2.5l skyactiv-g engine, 189bhp automatic transmission, srs, airbags, keyless start/entry, rain sensor. view specs of the mazda 6 sedan","new stamford sports rims & goodyear tyres,ap brake kit gps system, head up display, front and reverse sensor, blind spot monitor & front/back dash cam",,38800.0,"title: Mazda 6 2.5A Sunroof make: mazda model: 2 features: powerful and responsive 2.5l skyactiv-g engine, 189bhp automatic transmission, srs, airbags, keyless start/entry, rain sensor. view specs of the mazda 6 sedan accessories: new stamford sports rims & goodyear tyres,ap brake kit gps system, head up display, front and reverse sensor, blind spot monitor & front/back dash cam","[-0.25741136 -0.10434526  0.65216434 ... -0.4451919  -0.5914612
  0.02173127]"
1314076,Mazda CX-5 2.0A Premium,mazda,2,"1 owner. drop by carro to view the largest fleet in singapore with 100% transparency on our vehicle condition, financing options, service add-ons and many more.",2019.0,,29-aug-2019,suv,"parf car, premium ad car",auto,1576.0,121.0,,1998.0,1.0,16650.0,39889,1210.0,45230.0,100773.0,29591.0,33428.0,,,uncategorized,consignment unit - viewing by appointment basis only. view specs of the mazda cx-5,all vehicles have gone through a rigorous 160 point inspection to ensure full transparency of the condition of the vehicle. enquire to find out more!,,102000.0,title: Mazda CX-5 2.0A Premium make: mazda model: 2 features: consignment unit - viewing by appointment basis only. view specs of the mazda cx-5 accessories: all vehicles have gone through a rigorous 160 point inspection to ensure full transparency of the condition of the vehicle. enquire to find out more!,"[-0.430996   -0.07567349  0.48272452 ... -0.63299876 -0.6615902
  0.23969387]"
1196447,Infiniti Q60 Coupe 2.0A T,infiniti,q60,full agent wearnes service history. 100% accident free unit and on original paint. reliable and powerful mercedes engine. spacious interior with space for 4 adults in comfort. aggressive styling with luxurious drive. a high end sport coupe with a friendly price tag. view to appreciate. 1 year warranty and servicing package provided. flexible financing. high loan/trade in/scrap/cash.,2017.0,,30-jun-2017,sports car,"parf car, premium ad car",auto,1692.0,155.0,,1991.0,2.0,20450.0,55000,1202.0,46292.0,99000.0,38231.0,45524.0,,,uncategorized,2.0l inline 4 turbo charged mercedes m274 engine. 7 speed automatic. traction control. rear wheel drive. all round curtain airbags. view specs of the infiniti q60,360 degree camera park assist. electric seats. bluetooth with navi. drive mode select. adaptive steering. paddle shifters. anti collision. sunroof.,,84888.0,title: Infiniti Q60 Coupe 2.0A T make: infiniti model: q60 features: 2.0l inline 4 turbo charged mercedes m274 engine. 7 speed automatic. traction control. rear wheel drive. all round curtain airbags. view specs of the infiniti q60 accessories: 360 degree camera park assist. electric seats. bluetooth with navi. drive mode select. adaptive steering. paddle shifters. anti collision. sunroof.,"[-0.2671249  -0.31511647  0.73619115 ... -0.68835914 -0.51560104
 -0.01884595]"
1202665,BMW M3 Coupe Competition Package (COE till 06/2031),bmw,m3,"100% loan, ex-bankruptcy and bad credit welcome, high trade in. please contact our friendly sales consultant for a viewing appointment before it's gone.",2010.0,,10-nov-2011,sports car,"coe car, low mileage car",auto,1675.0,309.0,,3999.0,6.0,21540.0,53932,5132.0,38004.0,103000.0,84556.0,84556.0,,,uncategorized,"powerful 4.0l v8 engine producing 414bhp, 400nm of torque, m double clutch transmission with drivelogic. 0 to 100km/h in 4.7s. rwd. view specs of the bmw m3",,,151800.0,"title: BMW M3 Coupe Competition Package (COE till 06/2031) make: bmw model: m3 features: powerful 4.0l v8 engine producing 414bhp, 400nm of torque, m double clutch transmission with drivelogic. 0 to 100km/h in 4.7s. rwd. view specs of the bmw m3 accessories: ","[-0.17626707 -0.10467321  0.88088053 ... -0.8785667  -0.73666567
 -0.14010392]"
1292132,Land Rover Range Rover Velar 3.0A Si6 R-Dynamic Sunroof,land rover,range,"1 owner, no repairs needed! it looks great, inside and out. it offers good comfort for four adults and decent cargo space. call us for viewing now to avoid disappointment!",2018.0,,08-mar-2018,suv,parf car,auto,1884.0,280.0,,2995.0,2.0,34270.0,48011,2380.0,103323.0,96000.0,88906.0,132031.0,,,uncategorized,"3l supercharged v6 p380 engine at 375bhp/450nm torque, 8 speed zf, bsm, lane departure warning/lane keep assist, adaptive cruise control, hud.","2 x massage/memory/cooling & warmer seat, rear electric seat, panoramic roof, meridian surround, virtual cockpit, carplay, 360 cam, auto/kick tailgate",,193788.0,"title: Land Rover Range Rover Velar 3.0A Si6 R-Dynamic Sunroof make: land rover model: range features: 3l supercharged v6 p380 engine at 375bhp/450nm torque, 8 speed zf, bsm, lane departure warning/lane keep assist, adaptive cruise control, hud. accessories: 2 x massage/memory/cooling & warmer seat, rear electric seat, panoramic roof, meridian surround, virtual cockpit, carplay, 360 cam, auto/kick tailgate","[-0.27501902  0.13312343  0.8976167  ... -0.47316796 -0.6954927
 -0.18380062]"
1295592,Mercedes-Benz Maybach GLS-Class GLS600 Mild Hybrid 4MATIC,mercedes-benz,maybach,"the 2022 mercedes-benz maybach gls600 4matic redefines luxury in the suv segment, offering unparalleled comfort, advanced technology, and exceptional performance in a stylish and prestigious package. cycle & carriage unit with full records. contact our friendly sales team to enquire more. strictly via appointment only",2022.0,,08-aug-2022,suv,"parf car, low mileage car, hybrid cars",auto,2710.0,426.0,petrol-electric,3982.0,1.0,81000.0,98389,3922.0,391918.0,11500.0,216196.0,415632.0,,,uncategorized,4.0 litre twin turbo charged v8 engine producing 558bhp and 730nm of torque. 9 speed automatic transmission. 0-100km/h in 4.9s. view specs of the mercedes-benz maybach gls-class mild hybrid,"first class package, 360 camera, ventilated front and rear seats, rear seat entertainment mbux, burmester 3d surround sound system, nappa upholstery.",,868000.0,"title: Mercedes-Benz Maybach GLS-Class GLS600 Mild Hybrid 4MATIC make: mercedes-benz model: maybach features: 4.0 litre twin turbo charged v8 engine producing 558bhp and 730nm of torque. 9 speed automatic transmission. 0-100km/h in 4.9s. view specs of the mercedes-benz maybach gls-class mild hybrid accessories: first class package, 360 camera, ventilated front and rear seats, rear seat entertainment mbux, burmester 3d surround sound system, nappa upholstery.","[-0.23737818 -0.191142    0.50589657 ... -0.448395   -0.5732747
 -0.07745007]"
1307241,Lexus ES250 Executive Sunroof,lexus,es,0,2019.0,,23-may-2019,luxury sedan,parf car,auto,1620.0,152.0,,2487.0,2.0,23250.0,48010,1784.0,57302.0,101000.0,39999.0,47999.0,,,uncategorized,"powerful 2.5l 16-valve dohc dual vvt-ie engine, 8-speed automatic transmission, multi-functional steering, srs airbags, cruise control, bsm.","panoramic roof. 19 vossen sports rims.12.3"" display infotainment system with inbuilt nav, ventilated electric leather memory seats with lumbar support",,138800.0,"title: Lexus ES250 Executive Sunroof make: lexus model: es features: powerful 2.5l 16-valve dohc dual vvt-ie engine, 8-speed automatic transmission, multi-functional steering, srs airbags, cruise control, bsm. accessories: panoramic roof. 19 vossen sports rims.12.3"" display infotainment system with inbuilt nav, ventilated electric leather memory seats with lumbar support","[-0.16643083  0.15526415  0.63845587 ... -0.4009189  -0.64866483
 -0.3190146 ]"
1294734,BMW X4 xDrive20i,bmw,x4,"fully pml unit, genuine low mileage. stock unit with no mods. warranty still available. attractive loan rates!",2019.0,,16-aug-2019,suv,"parf car, direct owner sale",auto,1720.0,135.0,,1998.0,2.0,27800.0,40001,1210.0,64457.0,,47396.0,58355.0,,,uncategorized,"the xline x4 delivers unparalleled handling and agility! a perfect blend of style and performance, designed to elevate your driving experience. view specs of the bmw x4","brand new headlights by pml, paddle shifters/ kick boot release, full digital cockpit, white on black. consignment unit.",,173000.0,"title: BMW X4 xDrive20i make: bmw model: x4 features: the xline x4 delivers unparalleled handling and agility! a perfect blend of style and performance, designed to elevate your driving experience. view specs of the bmw x4 accessories: brand new headlights by pml, paddle shifters/ kick boot release, full digital cockpit, white on black. consignment unit.","[-0.28123906  0.04554342  0.6634741  ... -0.59441143 -0.63565105
  0.09008997]"
1322558,Mercedes-Benz Citan 109 CDI Van Extra-Long 2 Seaters,mercedes-benz,citan,,2015.0,,21-sep-2015,van,premium ad car,manual,1420.0,,diesel,1461.0,2.0,10630.0,46801,,5193.0,,24963.0,1249.0,,20-sep-2035,uncategorized,view specs of the mercedes-benz citan,,,11800.0,title: Mercedes-Benz Citan 109 CDI Van Extra-Long 2 Seaters make: mercedes-benz model: citan features: view specs of the mercedes-benz citan accessories: ,"[-0.10782371 -0.16979364  0.78455323 ... -0.8018194  -0.8096051
  0.00424161]"
1312950,Kia Stonic 1.0T SX Sunroof,kia,stonic,"certified pre-owned. drive with peace of mind. enjoy 1 year extended warranty and 2 years servicing as standard. 1 owner car, car still under agent warranty on 5 year unlimited mileage warranty, 10 years engine warranty or 200,000km whichever come first. accident free, excellent condition. please call or whatsapp our certified pre-owned sales consultant for any enquiries and viewing now.",2020.0,,07-oct-2020,suv,"parf car, low mileage car",auto,1185.0,88.0,,998.0,1.0,14170.0,38504,392.0,30766.0,34296.0,19037.0,9037.0,,,uncategorized,"powered by inline 3 cylinder 12 valve turbocharged engine, 118bhp, smooth 7 speed dct auto transmission, sunroof, cruise control,keyless start & entry view specs of the kia stonic","17"" sport rims, leather seat, factory fitted audio system with apple carplay & android auto, reverse camera, auto headlights, rain sensor, 6 airbags.",,92800.0,"title: Kia Stonic 1.0T SX Sunroof make: kia model: stonic features: powered by inline 3 cylinder 12 valve turbocharged engine, 118bhp, smooth 7 speed dct auto transmission, sunroof, cruise control,keyless start & entry view specs of the kia stonic accessories: 17"" sport rims, leather seat, factory fitted audio system with apple carplay & android auto, reverse camera, auto headlights, rain sensor, 6 airbags.","[-0.33491927 -0.00479366  0.65093696 ... -0.5795908  -0.45766455
  0.1889286 ]"
1309998,Audi Q2 1.0A TFSI S-tronic,audi,q2,"1 owner only! fully agent serviced by premium automobiles, showroom condition, 100% accident free! flexible loan, 100% loan available! trade in welcome, call us now to view before it's gone.",2019.0,,26-mar-2019,suv,parf car,auto,1315.0,85.0,,999.0,1.0,16260.0,26659,392.0,31345.0,90000.0,24924.0,26894.0,,,uncategorized,1.0l 4 cylinder inline turbocharged engine producing 113bhp & 200nm of torque mated with 7 speed s-tronic transmission. excellent fuel efficiency view specs of the audi q2,"gps, auto led headlights and drl, keyless entry & engine start/stop, rain sensing wipers, bluetooth, knock down rear seats, electric park brake, etc.",,89800.0,"title: Audi Q2 1.0A TFSI S-tronic make: audi model: q2 features: 1.0l 4 cylinder inline turbocharged engine producing 113bhp & 200nm of torque mated with 7 speed s-tronic transmission. excellent fuel efficiency view specs of the audi q2 accessories: gps, auto led headlights and drl, keyless entry & engine start/stop, rain sensing wipers, bluetooth, knock down rear seats, electric park brake, etc.","[-0.23207203 -0.15749416  0.8150073  ... -0.51651365 -0.50846887
  0.23734859]"
1327156,Toyota Noah Hybrid 1.8A X,toyota,noah,"highly sought mpv 7 seaters, superb fuel consumption. imaculate condition! sta welcome! hightrade in welcome! view today!",2019.0,,23-jul-2019,mpv,"parf car, premium ad car, hybrid cars",auto,1610.0,100.0,petrol-electric,1797.0,2.0,23160.0,39889,974.0,40106.0,65488.0,33708.0,29192.0,,,uncategorized,"1.8l dual vvti hybrid engine, 134bhp, 7 speed e-cvt automatic, abs, airbags, cruise control, lane change/anti collision assist. view specs of the toyo view specs of the toyota noah hybrid 2017","original factory fitted sports rims, leather seats, touch screen dvd player, reverse sensors/camera, retractable side mirrors, rear aircon, solar film",,128800.0,"title: Toyota Noah Hybrid 1.8A X make: toyota model: noah features: 1.8l dual vvti hybrid engine, 134bhp, 7 speed e-cvt automatic, abs, airbags, cruise control, lane change/anti collision assist. view specs of the toyo view specs of the toyota noah hybrid 2017 accessories: original factory fitted sports rims, leather seats, touch screen dvd player, reverse sensors/camera, retractable side mirrors, rear aircon, solar film","[-0.40448505 -0.06250794  0.76736486 ... -0.40493888 -0.50241977
 -0.02267808]"
1317770,Volkswagen Arteon 2.0A TSI R-Line,volkswagen,arteon,"realise your dream ride with premium pre-owned car dealership owned by cycle & carriage. enjoy peace of mind backed by, a 1-year extended pre-owned warranty and 2 free servicing sessions.",2017.0,,29-dec-2017,luxury sedan,"parf car, premium ad car, low mileage car",auto,1716.0,206.0,,1984.0,1.0,22110.0,53711,1194.0,54192.0,63161.0,44874.0,54824.0,,,uncategorized,"very powerful yet smooth 2l engine with 276bhp, 4 motion, 0-100km/h in 5.6 seconds, 2.0 tsi r-line. sunroof, navi, etc.","20"" sports rims, multi function steering wheel, keyless entry and start, driver's electric seat, electric tailgate. android auto, digital instrument.",,103800.0,"title: Volkswagen Arteon 2.0A TSI R-Line make: volkswagen model: arteon features: very powerful yet smooth 2l engine with 276bhp, 4 motion, 0-100km/h in 5.6 seconds, 2.0 tsi r-line. sunroof, navi, etc. accessories: 20"" sports rims, multi function steering wheel, keyless entry and start, driver's electric seat, electric tailgate. android auto, digital instrument.","[-0.19290361 -0.33144572  0.6736692  ... -0.534397   -0.5889707
  0.14607425]"
1318177,Honda City 1.5A SV,honda,city,"new facelift model, free 36 months of engine & gearbox warranty, full loan or balloon scheme available, 2.38% interest rate, selling the cheapest in the market and yet price negotiable, lowest genuine mileage clocked by previous retail manager, excellent condition taken care of, accident free and hassle free, drive with a peace of mind, trade in or scrap car welcome, hurry contact us for more info",2018.0,,22-may-2018,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,1096.0,88.0,,1497.0,2.0,13020.0,38389,684.0,25705.0,95000.0,17233.0,17233.0,,,uncategorized,"1.5l 4 cylinder inline 16 valves sohc i-vtec engine, earth dreams cvt, srs air bag, abs, eco mode, cruise control, led daytime running lights, keyless view specs of the honda city","original factory fitted 16 inch sports rim, black color premium leather seats, built in audio player reverse camera & bluetooth, knock down rear seats",,57800.0,"title: Honda City 1.5A SV make: honda model: city features: 1.5l 4 cylinder inline 16 valves sohc i-vtec engine, earth dreams cvt, srs air bag, abs, eco mode, cruise control, led daytime running lights, keyless view specs of the honda city accessories: original factory fitted 16 inch sports rim, black color premium leather seats, built in audio player reverse camera & bluetooth, knock down rear seats","[-0.43548483 -0.02561415  0.69840455 ... -0.44455576 -0.6688206
  0.00931657]"
1314032,Subaru Forester 2.0A XT Sunroof,subaru,forester,"2 owners. low mileage. same depreciation as non turbo forester! original paintwork. excellent condition inside out. the perfect suv for every family! spacious, reliable and low maintenance cost. must view! 100% loan or bank loan with attractive interest rates available! welcome trade in of any make & model. please call/text now to enquire for more details! viewing is available till 11pm daily.",2016.0,,25-feb-2017,suv,"parf car, premium ad car",auto,1682.0,177.0,,1998.0,2.0,14990.0,48209,1210.0,24143.0,99000.0,19237.0,19237.0,,,uncategorized,powerful 2.0l turbo engine with 237bhp & 350nm of torque. linear cvt auto with paddle shifter/si-drive. awd with x-mode intelligence. cruise ctrl. view specs of the subaru forester,"sunroof. 18"" alloy rims. leather upholstery. electric seats. led auto headlight. keyless entry/start. reverse camera. parking sensors. f/r rec camera.",,48800.0,"title: Subaru Forester 2.0A XT Sunroof make: subaru model: forester features: powerful 2.0l turbo engine with 237bhp & 350nm of torque. linear cvt auto with paddle shifter/si-drive. awd with x-mode intelligence. cruise ctrl. view specs of the subaru forester accessories: sunroof. 18"" alloy rims. leather upholstery. electric seats. led auto headlight. keyless entry/start. reverse camera. parking sensors. f/r rec camera.","[-0.22635001 -0.11242303  0.6065808  ... -0.85003984 -0.55266535
  0.08141324]"
1189294,Isuzu FTR34P (COE till 03/2028),isuzu,ftr34p,only isuzu crane unit in the market! attached with hiab 220c crane able to carry up to 11 tons and extend as far as 13.8m with remote! new upholstery and paintwork! flexible financing available. high loan welcome. competitive trade in quote. contact our friendly sales consultants to view this vehicle today!,2008.0,,10-apr-2008,truck,"coe car, premium ad car",manual,10300.0,,diesel,7790.0,5.0,18390.0,40585,,,,51527.0,2577.0,,09-apr-2028,uncategorized,,,,69800.0,title: Isuzu FTR34P (COE till 03/2028) make: isuzu model: ftr34p features:  accessories: ,"[-0.26259238 -0.22227533  0.8106912  ... -0.4849218  -0.8842089
  0.08829387]"
1330799,Toyota Harrier 2.0A Elegance Panoramic Roof,toyota,harrier,,2015.0,,18-apr-2016,suv,"parf car, premium ad car",auto,1610.0,111.0,,1986.0,1.0,16550.0,47000,1196.0,22943.0,119822.0,29165.0,27831.0,,,uncategorized,view specs of the toyota harrier,,,40800.0,title: Toyota Harrier 2.0A Elegance Panoramic Roof make: toyota model: harrier features: view specs of the toyota harrier accessories: ,"[-0.30102885 -0.08164224  0.7480597  ... -0.68669176 -1.0114516
  0.04107982]"
